user_id,total_views,avg_watch_duration,active_days,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,cluster_kmeans,cluster_dbscan,cluster_hierarchical
user_06475,14,53.23076923076923,13,3,1,0,2,2,1,0,0,1,0,0,0,1,0,1,1,1,1,1,4,xmarquez@example.net,Christopher,Kennedy,46.0,Male,USA,Pennsylvania,Lake Timothy,Standard,2023-09-02,True,8.24,Mobile,1.0,2024-07-29 15:45:22.635717,0,-1,0
user_06476,11,57.720000000000006,9,2,1,1,0,1,1,0,0,0,0,0,2,0,2,0,0,0,1,2,2,lisawashington@example.org,Brian,Gibson,35.0,Female,Canada,British Columbia,Oscarburgh,Standard,2024-07-27,True,23.02,Desktop,1.0,2025-03-24 06:47:54.358857,1,-1,1
user_06477,12,50.98333333333333,11,0,3,0,1,1,5,1,0,0,0,0,0,0,0,0,2,3,0,0,0,kbyrd@example.com,Christine,Smith,46.0,Female,USA,California,North Bradleychester,Basic,2024-11-07,True,9.43,Tablet,2.0,2023-08-02 15:51:29.838247,0,-1,0
user_06478,10,76.06666666666666,9,1,2,1,0,1,1,1,0,0,0,0,1,2,1,1,0,2,0,0,0,brockwilliam@example.com,Spencer,Jimenez,35.0,Prefer not to say,USA,North Carolina,Matthewtown,Standard,2023-12-15,True,26.04,Laptop,2.0,2024-07-11 19:21:06.906532,0,-1,0
user_06479,8,95.89999999999999,8,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1,kellycarr@example.net,Jessica,Riggs,45.0,Male,USA,Florida,Coffeyview,Standard,2025-07-17,True,11.97,Desktop,2.0,2024-11-17 18:30:15.159252,0,-1,0
user_06480,11,79.56363636363636,10,0,1,0,2,0,1,0,1,1,1,2,1,0,1,2,0,0,0,0,2,santanastacey@example.org,Michael,Barker,19.0,Female,USA,Georgia,Judithport,Premium,2025-06-23,True,10.67,Laptop,2.0,2024-08-30 18:27:21.928042,1,-1,1
user_06481,9,50.4,7,1,1,2,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,2,russell35@example.com,Michael,Campbell,16.0,Male,USA,Maryland,Sallytown,Standard,2024-07-05,True,30.09,Desktop,3.0,2023-04-21 09:12:19.870324,0,-1,0
user_06482,9,77.65714285714286,8,1,0,0,1,2,1,2,2,1,0,1,0,0,0,0,1,0,0,0,0,jamesmills@example.org,Daniel,Wood,35.0,Female,USA,Florida,Jamesview,Standard,2024-11-24,True,1.94,Mobile,5.0,2023-12-15 12:46:16.930444,0,-1,0
user_06483,11,72.51818181818182,10,1,0,0,1,1,1,1,1,2,0,1,0,0,1,1,0,1,0,0,2,emilyschmitt@example.org,Dwayne,Morris,46.0,Unknown,USA,Pennsylvania,Angelaland,Standard,2023-08-01,False,21.53,Desktop,2.0,2023-10-27 08:10:09.813184,1,-1,1
user_06484,7,44.1,7,1,0,1,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,2,mpearson@example.org,Kimberly,Smith,44.0,Male,Canada,Prince Edward Island,North Elizabeth,Basic,2023-12-17,True,16.42,Laptop,2.0,2023-09-27 12:58:53.063703,0,-1,0
user_06485,7,41.325,6,0,1,0,1,0,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,santiagosarah@example.org,Angela,Smith,38.0,Female,USA,Tennessee,Erikberg,Premium,2024-07-04,True,15.94,Desktop,3.0,2024-05-28 18:57:20.281605,0,-1,0
user_06486,12,74.4090909090909,12,1,3,0,1,2,1,0,0,0,2,0,1,1,0,1,0,0,1,0,3,peter58@example.org,Robert,Donovan,38.0,Male,USA,California,North Jesse,Basic,2024-06-27,True,22.25,Gaming Console,3.0,2023-05-28 07:59:02.182124,0,-1,0
user_06487,11,39.3,10,0,2,1,1,1,3,0,0,0,0,4,2,0,0,2,0,0,0,0,0,krausejon@example.org,Paige,Sanchez,18.0,Male,Canada,Alberta,Alexanderfurt,Premium,2023-05-10,True,9.62,Gaming Console,1.0,2024-05-08 17:47:33.365763,1,-1,1
user_06488,19,52.05,17,1,0,1,4,1,1,1,2,2,0,2,1,0,1,0,1,3,2,0,2,pporter@example.com,Miguel,Craig,31.0,Male,USA,California,Delacruzville,Standard,2023-07-10,False,12.67,Desktop,4.0,2024-02-22 06:54:07.872080,0,-1,0
user_06489,8,69.95,6,0,0,2,2,0,1,1,0,0,2,0,0,0,0,0,0,1,1,3,0,chelseanewton@example.com,Jennifer,Reyes,36.0,Female,USA,Indiana,Nicholaschester,Basic,2024-01-01,True,17.65,Laptop,2.0,2025-02-19 04:36:54.845568,0,-1,0
user_06490,11,40.14,11,1,1,0,0,3,0,0,0,2,1,1,1,0,0,1,2,0,0,0,0,robertpetersen@example.net,Paula,Smith,43.0,Male,USA,New Jersey,South Susanberg,Premium,2024-04-27,True,25.49,Gaming Console,6.0,2022-11-01 21:18:39.428825,1,-1,1
user_06491,13,32.39090909090909,12,1,0,1,0,1,2,1,0,1,0,0,0,1,2,1,0,1,0,2,2,jenniferellis@example.org,Jessica,Mcdowell,46.0,Other,USA,Ohio,Lake Denise,Premium,2024-03-01,True,13.53,Tablet,4.0,2022-08-05 04:43:22.153430,0,-1,0
user_06492,6,34.75,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,nicole96@example.net,Margaret,Joseph,35.0,Female,USA,New York,Ryanville,Premium,2022-09-04,True,40.45,Desktop,2.0,2022-11-11 16:21:29.309839,0,-1,0
user_06493,16,81.02307692307691,15,0,1,3,2,1,1,0,1,1,0,1,2,1,0,2,1,2,0,3,1,matthewjones@example.com,Kathryn,Tran,36.0,Male,Canada,Alberta,West Veronicaburgh,Standard,2024-01-02,True,36.27,Tablet,4.0,2023-07-24 10:01:29.284448,0,-1,0
user_06494,9,77.5875,9,0,2,1,1,0,2,1,0,2,0,1,0,0,3,0,1,0,0,0,0,vlopez@example.net,Kathleen,Michael,40.0,Female,Canada,Manitoba,North Mollyfort,Basic,2025-02-26,True,31.46,Tablet,3.0,2022-11-01 06:07:07.192607,0,-1,0
user_06495,8,69.17142857142856,8,1,0,1,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,zrios@example.com,Heather,Thompson,22.0,Male,USA,Florida,Cooperside,Premium+,2024-08-13,True,13.53,Mobile,2.0,2024-06-13 18:08:53.327444,0,-1,0
user_06496,10,50.44285714285714,10,2,1,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,vmcintosh@example.org,Shannon,Kirby,26.0,Female,Canada,Ontario,Williamchester,Premium,2024-05-30,True,19.15,Mobile,2.0,2024-02-18 14:36:38.731091,0,-1,0
user_06497,9,47.5375,9,1,0,0,0,0,0,0,1,1,0,1,0,1,2,1,0,0,0,2,0,patrickguzman@example.com,Carolyn,Edwards,39.0,Male,USA,Texas,North Brittanyton,Premium,2024-08-05,True,13.53,Tablet,4.0,2024-01-23 13:26:12.420997,0,-1,0
user_06498,12,47.554545454545455,10,0,1,2,0,0,2,2,0,2,0,0,0,1,2,1,1,1,0,0,1,mary79@example.net,Elizabeth,Bird,35.0,Male,Canada,New Brunswick,North Rebecca,Premium,2023-04-02,False,2.2,Tablet,4.0,2023-02-08 01:31:52.614248,0,-1,0
user_06499,5,37.5,5,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,moodystephanie@example.net,Connie,Wong,40.0,Female,Canada,Ontario,East Karen,Premium+,2024-09-05,True,13.07,Smart TV,4.0,2022-08-11 05:31:12.933233,0,-1,0
user_06500,14,65.66666666666667,14,2,0,1,1,1,1,2,1,1,0,2,1,0,2,0,0,0,0,3,0,rbarnes@example.net,Michelle,Crawford,50.0,Female,Canada,Alberta,Dianestad,Standard,2022-10-09,True,18.84,Desktop,1.0,2024-06-26 01:18:18.277024,0,-1,0
user_06501,10,65.875,9,1,0,1,1,2,2,0,1,2,0,0,0,1,0,2,1,1,0,0,2,trevorsmith@example.org,Autumn,Rodriguez,24.0,Male,USA,California,North Johnchester,Standard,2025-01-30,False,13.53,Laptop,1.0,2022-12-14 09:07:13.376533,0,-1,0
user_06502,9,74.94285714285714,8,1,1,0,0,0,1,0,0,4,0,2,0,1,0,1,1,0,0,3,0,dcurtis@example.com,Brandi,Fernandez,33.0,Female,USA,California,Jonesview,Standard,2023-08-25,True,10.69,Mobile,4.0,2024-06-17 02:50:51.021459,0,-1,0
user_06503,12,55.291666666666664,12,0,2,1,1,0,1,0,1,1,2,3,1,0,0,0,1,0,0,1,0,karen17@example.com,Trevor,Schultz,48.0,Other,USA,Michigan,Willisbury,Premium+,2024-02-13,True,13.64,Gaming Console,2.0,2025-07-24 10:45:14.849617,0,-1,0
user_06504,11,68.00909090909092,8,1,1,0,0,3,0,0,3,1,1,0,2,0,0,0,1,0,1,0,1,sadams@example.org,Melissa,Miller,39.0,Male,Canada,Ontario,West Ryanfort,Premium,2023-05-19,True,2.6,Tablet,2.0,2025-07-20 05:15:52.302648,1,-1,1
user_06505,11,40.4,11,0,0,2,1,1,0,2,0,0,1,0,0,0,0,1,1,1,1,1,0,ubeltran@example.org,Stephanie,Diaz,48.0,Female,USA,Georgia,Burnsfurt,Standard,2023-08-28,False,17.43,Laptop,8.0,2025-02-11 14:24:07.259920,1,-1,1
user_06506,7,78.66666666666667,7,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,1,0,0,2,jacob87@example.net,Joshua,Lopez,23.0,Male,USA,Washington,Jamesbury,Premium,2025-01-20,True,13.53,Desktop,7.0,2025-01-04 07:00:23.546359,0,-1,0
user_06507,10,58.370000000000005,8,2,2,0,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,2,2,mparks@example.org,David,White,47.0,Female,Canada,Alberta,West Heather,Standard,2023-05-05,True,27.37,Desktop,4.0,2022-10-09 23:31:35.325374,0,-1,0
user_06508,9,75.9,8,1,2,0,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0,2,0,deannaelliott@example.org,Timothy,Smith,33.0,Male,Canada,Prince Edward Island,New Christopher,Standard,2024-12-20,True,9.74,Smart TV,2.0,2023-11-11 08:03:49.557877,0,-1,0
user_06509,9,58.81428571428571,9,1,1,1,0,1,0,0,2,2,0,1,1,0,0,0,1,0,0,0,0,jaclyn81@example.org,Chloe,Jacobson,35.0,Other,USA,Pennsylvania,East Bridgetfort,Standard,2024-04-28,True,7.42,Mobile,2.0,2022-09-17 02:20:31.251693,0,-1,0
user_06510,11,38.63636363636363,8,1,0,0,1,0,1,0,1,2,0,1,3,0,0,0,1,2,2,0,0,brian89@example.net,Jacob,Barber,30.0,Female,USA,Washington,South Jill,Premium,2025-01-25,True,9.73,Mobile,1.0,2025-07-19 09:43:48.334083,1,-1,1
user_06511,10,118.51249999999999,8,2,0,2,3,0,0,1,0,2,0,0,0,0,2,0,0,0,1,0,1,nguyenanita@example.org,Jessica,Sanchez,37.0,Female,Canada,Manitoba,South Lisa,Standard,2024-05-08,True,35.39,Mobile,2.0,2022-09-21 05:34:35.382732,0,-1,0
user_06512,10,51.18333333333333,9,1,0,1,2,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,2,guerreroronald@example.com,Jessica,Vaughn,17.0,Male,USA,North Carolina,Port Katrina,Premium,2023-01-25,False,22.92,Mobile,2.0,2023-03-10 03:17:35.926691,0,-1,0
user_06513,10,55.111111111111114,9,2,0,0,1,1,0,2,0,1,0,0,0,0,1,0,1,3,2,0,1,adamcarter@example.net,Cristina,Woods,19.0,Female,USA,Massachusetts,Heatherhaven,Standard,2024-10-23,True,5.01,Smart TV,4.0,2023-05-28 04:05:22.684476,0,-1,0
user_06514,11,45.46666666666667,11,0,1,2,1,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,1,kgarcia@example.com,Alex,Williams,35.0,Male,Canada,Prince Edward Island,Kellyville,Premium,2023-12-15,True,22.93,Smart TV,1.0,2025-05-05 11:22:55.105773,1,-1,1
user_06515,7,165.2276923076923,7,0,0,0,0,2,0,2,1,0,1,1,0,0,0,0,1,0,0,0,1,ortizwilliam@example.com,Shannon,Alexander,49.0,Male,USA,Florida,North Brian,Standard,2024-12-27,True,18.39,Mobile,2.0,2023-09-27 11:25:41.513431,0,-1,0
user_06516,9,52.55,7,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,thomasbaker@example.com,Kelly,Hood,32.0,Prefer not to say,Canada,Quebec,Thomasstad,Standard,2022-11-15,False,13.53,Laptop,3.0,2025-04-06 17:34:51.526697,0,-1,0
user_06517,15,32.82857142857143,13,0,0,1,0,2,0,5,0,1,0,0,2,0,1,0,2,0,0,5,2,jessica37@example.com,Amy,Stein,24.0,Prefer not to say,USA,New York,East Davidport,Standard,2023-12-18,True,3.24,Mobile,1.0,2024-07-22 08:22:23.043838,0,-1,0
user_06518,12,61.510000000000005,11,0,3,3,0,0,3,0,2,3,0,0,1,0,0,0,0,0,0,1,2,tsandoval@example.net,Brett,Mitchell,35.0,Male,Canada,Quebec,Jenniferview,Premium,2025-05-29,True,2.85,Mobile,2.0,2025-03-05 17:45:25.102229,0,-1,0
user_06519,8,56.142857142857146,7,0,1,1,0,0,0,1,0,0,1,0,1,1,2,1,1,0,0,1,0,timothy83@example.com,Sarah,Miller,32.0,Female,Canada,Prince Edward Island,East Jordanmouth,Premium,2024-08-08,True,12.17,Laptop,4.0,2023-08-17 21:39:38.886304,0,-1,0
user_06520,12,55.74545454545455,11,0,0,1,2,0,0,0,1,0,1,0,1,0,1,3,1,0,2,1,1,thorntonnathan@example.net,Sara,Ramirez,35.0,Male,USA,Florida,Spencershire,Basic,2023-02-20,False,25.95,Smart TV,2.0,2023-10-13 22:26:28.439641,0,-1,0
user_06521,17,53.4,16,1,1,0,0,2,0,1,3,3,0,1,2,1,2,1,0,0,0,1,2,mboyd@example.com,Sharon,Adams,23.0,Female,Canada,New Brunswick,Kelseyborough,Standard,2023-05-01,False,54.46,Desktop,4.0,2024-02-07 02:00:53.328714,0,-1,0
user_06522,12,74.15555555555555,11,1,1,1,4,0,1,2,1,1,0,0,0,0,0,1,0,0,1,2,0,michellemalone@example.net,Jill,Thomas,18.0,Female,USA,Tennessee,West Jamesbury,Basic,2023-02-01,True,22.47,Gaming Console,2.0,2023-09-15 23:47:54.672806,0,-1,0
user_06523,10,72.17999999999999,8,0,1,0,0,0,2,2,0,2,0,1,0,0,1,0,0,1,0,0,1,yjohnson@example.net,Emily,Nguyen,42.0,Male,USA,California,Perezview,Premium,2022-09-21,False,5.62,Tablet,2.0,2023-08-22 04:24:51.271411,0,-1,0
user_06524,6,40.45,6,1,1,1,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,larsonjeffery@example.org,Alexander,Avila,35.0,Female,USA,Missouri,Melissafurt,Premium+,2023-06-02,True,10.9,Gaming Console,3.0,2023-11-16 17:55:39.281614,0,-1,0
user_06525,9,58.1625,8,0,1,1,1,0,0,1,0,2,0,0,1,0,0,1,2,1,0,0,1,rmorris@example.net,Timothy,Bradley,52.0,Other,USA,Arizona,Jenniferton,Premium,2025-05-08,True,4.36,Gaming Console,1.0,2024-11-27 20:38:04.437074,0,-1,0
user_06526,13,93.9,13,1,1,2,3,1,0,1,2,0,1,1,0,0,0,3,1,0,0,1,0,yharris@example.org,Chelsea,Hunt,36.0,Male,USA,Wisconsin,Lake Michael,Standard,2024-05-24,True,11.13,Gaming Console,1.0,2024-05-31 09:26:34.477610,0,-1,0
user_06527,9,39.4875,8,1,0,2,0,2,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,lynchandrew@example.org,Gary,Richardson,38.0,Female,USA,Tennessee,Laurabury,Premium,2025-03-19,True,88.5,Desktop,2.0,2024-01-20 19:07:04.228794,0,-1,0
user_06528,10,40.8875,7,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,2,0,5,0,johnlivingston@example.com,Philip,Riddle,43.0,Unknown,Canada,New Brunswick,Port Kendraport,Standard,2025-02-26,True,9.96,Desktop,6.0,2025-05-28 21:01:49.524187,0,-1,0
user_06529,8,56.9875,6,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,0,2,0,meghanwood@example.com,Tina,Smith,4.0,Female,USA,Washington,West Kristin,Standard,2025-01-24,True,23.08,Mobile,2.0,2025-06-23 00:13:21.333231,0,-1,0
user_06530,7,34.38,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,mcdonaldlaura@example.com,Jacqueline,Robinson,56.0,Other,USA,Texas,Port Zacharyhaven,Premium,2023-05-27,True,7.39,Tablet,1.0,2024-06-13 15:47:59.840866,0,-1,0
user_06531,6,45.699999999999996,6,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,jennifer05@example.org,Phillip,Ramos,25.0,Female,Canada,Quebec,Lisaburgh,Standard,2025-04-05,True,18.85,Tablet,2.0,2024-07-04 14:37:23.019599,0,-1,0
user_06532,8,71.1,8,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,3,shawn16@example.org,William,Davis,33.0,Female,USA,Indiana,West Karl,Premium,2024-07-20,True,13.39,Mobile,1.0,2024-10-01 05:14:40.559824,0,-1,0
user_06533,10,32.06666666666667,8,0,0,0,2,0,3,1,0,1,1,2,1,0,1,0,1,0,0,0,0,wolfrichard@example.org,Christina,Pham,35.0,Unknown,USA,North Carolina,South Thomas,Basic,2023-09-24,True,13.26,Desktop,1.0,2025-07-29 02:31:16.977788,0,-1,0
user_06534,9,69.45555555555556,9,1,1,1,0,0,1,0,0,1,0,0,2,2,0,3,0,0,0,0,0,kimdavid@example.com,Jonathan,Edwards,36.0,Prefer not to say,Canada,Quebec,West Russellberg,Premium,2023-07-29,False,30.03,Mobile,3.0,2024-08-31 18:30:13.704576,0,-1,0
user_06535,11,75.05454545454546,8,0,0,0,0,2,1,0,2,0,0,0,0,5,1,0,0,1,0,0,1,jennifernelson@example.net,Hunter,Chavez,50.0,Male,USA,Wisconsin,New Jillborough,Premium,2024-09-22,True,9.49,Gaming Console,4.0,2025-03-12 19:46:57.164874,1,-1,1
user_06536,12,70.69,9,0,1,0,0,2,2,5,1,1,0,0,0,0,0,2,0,1,2,0,0,jennifermorse@example.net,Mary,Hooper,60.0,Female,USA,Missouri,New Marioshire,Basic,2024-08-20,True,1.62,Smart TV,4.0,2022-11-09 18:19:42.036433,0,-1,0
user_06537,7,62.971428571428575,6,0,0,0,0,0,3,2,0,0,1,0,0,1,0,0,1,0,0,0,1,jasmine27@example.org,Angela,Lee,38.0,Male,Canada,Newfoundland and Labrador,Michaelview,Basic,2022-11-13,True,7.8,Desktop,2.0,2023-06-06 00:59:24.589968,0,-1,0
user_06538,10,57.5625,10,1,0,0,2,0,1,0,4,0,0,3,1,0,0,0,4,0,0,0,0,royrobert@example.org,Jesus,Vega,16.0,Female,USA,North Carolina,Stephenhaven,Premium,2023-01-11,True,16.64,Tablet,3.0,2024-07-06 23:39:20.647297,0,-1,0
user_06539,9,119.97500000000001,9,1,1,1,1,0,1,2,0,1,0,1,0,1,1,0,0,0,0,1,0,adam11@example.com,Meghan,Thomas,32.0,Female,Canada,Prince Edward Island,Beckerland,Standard,2023-11-27,True,20.83,Desktop,3.0,2023-07-17 15:27:34.430134,0,-1,0
user_06540,16,165.2276923076923,13,3,0,2,2,0,2,1,1,1,1,1,1,1,0,1,1,0,0,1,3,david31@example.org,Laura,Cooper,38.0,Male,USA,Wisconsin,North Paul,Premium,2023-12-15,True,30.74,Gaming Console,1.0,2023-05-15 10:15:44.992203,0,-1,0
user_06541,14,55.44166666666666,12,1,0,1,2,1,1,2,2,1,0,0,3,1,2,1,0,1,0,0,0,tammykim@example.com,Benjamin,Prince,47.0,Female,Canada,Nova Scotia,Tammystad,Standard,2024-11-01,True,34.34,Mobile,2.0,2025-02-09 23:51:27.278864,0,-1,0
user_06542,10,70.11111111111111,8,3,0,0,0,0,1,2,0,0,0,0,2,0,0,1,1,1,0,1,0,burkejerry@example.org,Melinda,Casey,32.0,Male,Canada,Prince Edward Island,West Bradley,Standard,2023-05-15,True,10.13,Gaming Console,3.0,2023-10-20 01:24:12.957662,0,-1,0
user_06543,13,90.56666666666666,9,6,1,0,0,1,0,0,0,0,2,1,1,2,1,1,0,1,0,2,0,owoods@example.org,Shaun,Stafford,47.0,Prefer not to say,USA,Wisconsin,Lake Alexandraville,Premium,2024-10-29,True,5.66,Tablet,5.0,2024-03-20 10:31:37.754078,0,-1,0
user_06544,8,71.63333333333333,8,0,0,2,1,0,1,0,0,2,2,0,0,1,0,1,0,0,1,1,1,jimmy38@example.net,Monica,Bowers,25.0,Male,USA,Illinois,Wilsonton,Premium+,2024-12-15,True,12.58,Laptop,3.0,2024-08-13 16:29:44.724290,0,-1,0
user_06545,15,58.86153846153846,13,2,2,2,0,2,0,0,0,2,0,0,3,1,1,0,0,0,1,2,2,levysheryl@example.org,Cheyenne,Lopez,30.0,Male,Canada,Manitoba,Ayersfort,Standard,2025-01-16,True,17.98,Laptop,2.0,2025-05-19 01:10:31.240386,0,-1,0
user_06546,8,58.3125,8,1,0,2,0,1,1,0,2,0,1,0,0,0,1,1,1,0,1,0,0,renee09@example.com,Patrick,Medina,46.0,Female,Canada,Prince Edward Island,Port Kimberlytown,Premium+,2023-04-23,True,6.03,Tablet,2.0,2023-05-25 14:42:11.909271,0,-1,0
user_06547,14,67.25555555555555,14,2,2,1,0,0,0,2,0,0,2,1,0,0,1,1,3,1,1,1,1,johnhendrix@example.net,Hannah,Mack,48.0,Other,USA,Maryland,New Steven,Standard,2023-10-11,True,26.77,Tablet,2.0,2024-11-24 13:11:20.053123,0,-1,0
user_06548,12,49.81666666666667,8,0,1,0,0,0,0,4,0,0,0,0,4,0,1,1,3,1,1,0,0,ashleysmith@example.net,Dennis,Carter,43.0,Male,Canada,Newfoundland and Labrador,West Eric,Premium+,2025-06-20,True,10.27,Mobile,1.0,2025-05-17 12:40:59.928702,0,-1,0
user_06549,10,81.58888888888889,10,0,0,0,3,0,0,0,3,1,1,1,0,0,1,1,0,0,1,0,1,christopher84@example.com,Aaron,Smith,26.0,Male,USA,Massachusetts,Christopherfort,Standard,2023-05-21,True,24.31,Tablet,2.0,2025-02-03 15:26:48.364005,0,-1,0
user_06550,15,64.13333333333334,14,0,1,3,0,1,0,2,2,1,0,1,1,1,0,1,1,4,0,1,1,josephcollins@example.org,Victor,Morgan,24.0,Male,USA,New York,West Hunter,Standard,2023-04-15,True,20.49,Gaming Console,2.0,2025-03-09 13:30:16.927771,0,-1,0
user_06551,15,48.41333333333333,13,1,3,2,0,0,1,0,1,2,1,0,2,0,0,4,1,0,1,2,0,tuckerwilliam@example.org,Michael,Turner,11.0,Male,USA,California,Jasonshire,Basic,2024-01-10,False,24.33,Mobile,5.0,2025-05-28 11:00:27.806689,0,-1,0
user_06552,7,84.0,6,0,0,4,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,michael87@example.com,Katie,Rodriguez,35.0,Female,USA,Arizona,East Thomasborough,Premium,2024-04-13,True,37.1,Tablet,2.0,2025-03-28 11:32:20.911778,0,-1,0
user_06553,9,45.785714285714285,8,0,0,0,1,0,0,0,3,0,1,0,0,0,0,2,0,0,2,0,1,damongonzales@example.com,Elizabeth,Martinez,35.0,Male,Canada,Nova Scotia,Gallegosbury,Premium,2023-04-27,True,32.54,Desktop,3.0,2024-09-13 08:33:24.086962,0,-1,0
user_06554,20,50.9695652173913,18,1,8,1,0,4,0,1,0,2,3,2,2,1,3,2,1,2,0,1,4,rojaskenneth@example.net,Zachary,Martinez,37.0,Female,USA,Michigan,Melindaton,Premium,2023-08-06,True,17.1,Desktop,4.0,2024-07-29 07:49:27.001821,0,-1,0
user_06555,11,58.0125,9,0,2,1,0,3,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,jacobmclean@example.net,April,Medina,29.0,Male,USA,North Carolina,Racheltown,Premium,2024-02-22,True,4.77,Laptop,3.0,2024-11-28 15:27:20.437984,1,-1,1
user_06556,12,63.54545454545455,10,0,2,0,1,0,1,1,1,1,3,1,0,0,1,0,2,0,0,1,3,crystal92@example.org,Kristin,Stone,21.0,Male,Canada,Manitoba,Stanleyport,Basic,2023-03-06,True,11.42,Laptop,2.0,2022-10-24 05:05:53.415667,0,-1,0
user_06557,10,35.044444444444444,9,1,2,0,2,1,1,0,2,1,0,0,0,0,0,0,0,2,1,0,1,sydney89@example.com,Miranda,Morales,40.0,Prefer not to say,USA,Pennsylvania,Dannychester,Basic,2024-01-20,True,19.08,Laptop,7.0,2023-11-02 15:26:50.456379,0,-1,0
user_06558,11,62.96666666666667,8,0,0,0,1,0,0,1,2,0,1,0,1,0,0,5,1,0,0,3,0,danielleperez@example.org,Bill,Murphy,42.0,Prefer not to say,Canada,New Brunswick,Lambfort,Standard,2023-12-05,True,22.07,Mobile,6.0,2024-05-14 10:02:03.058023,1,-1,1
user_06559,16,50.021428571428565,13,0,1,1,0,0,4,5,1,1,0,3,2,1,1,2,1,0,0,1,1,jose80@example.net,Steven,Meyer,35.0,Male,USA,Georgia,Michaelstad,Premium,2024-05-22,True,13.6,Gaming Console,2.0,2024-12-17 14:46:31.651633,0,-1,0
user_06560,10,72.2,10,0,1,0,1,0,0,0,1,2,1,0,0,2,0,2,1,2,0,0,0,csanchez@example.com,Marilyn,Oneill,35.0,Female,USA,Maryland,Port Krista,Premium,2022-09-08,True,22.99,Laptop,1.0,2023-04-11 06:18:58.096939,0,-1,0
user_06561,11,39.82,9,0,3,0,0,1,0,0,3,1,0,0,2,0,3,0,1,0,1,0,0,khall@example.net,Jeffrey,Schneider,11.0,Female,Canada,Ontario,East Zachary,Basic,2024-03-24,True,22.63,Mobile,5.0,2024-03-10 23:56:22.484066,1,-1,1
user_06562,6,37.88,6,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,2,0,0,0,0,cassandra48@example.com,Pamela,Thomas,22.0,Prefer not to say,USA,Illinois,Hillland,Basic,2023-09-22,True,7.18,Laptop,4.0,2025-07-26 23:24:49.443918,0,-1,0
user_06563,10,48.199999999999996,10,1,2,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,2,0,1,stephenskatie@example.com,Traci,Huff,54.0,Male,USA,Maryland,West Wendy,Premium,2024-07-19,True,4.56,Tablet,6.0,2024-10-11 01:17:21.889525,0,-1,0
user_06564,11,49.440000000000005,10,0,2,1,1,0,1,4,0,0,1,1,1,0,0,0,0,0,1,0,1,carolyncosta@example.org,Patricia,Alexander,8.0,Other,USA,Pennsylvania,East Judyfort,Premium,2023-05-25,False,4.64,Tablet,4.0,2024-04-13 14:52:23.019179,1,-1,1
user_06565,10,58.4,10,0,0,0,0,0,2,0,0,0,1,0,0,1,1,3,2,0,2,0,1,qlopez@example.net,Douglas,Maldonado,27.0,Female,USA,Pennsylvania,Port Kennethchester,Basic,2022-08-19,True,13.06,Laptop,3.0,2025-03-05 23:24:06.642319,0,-1,0
user_06566,14,52.94166666666666,11,0,2,1,0,1,2,0,0,3,1,0,0,1,1,0,4,2,1,0,0,henrytimothy@example.net,Chelsea,Gentry,26.0,Female,Canada,Prince Edward Island,Ortegaborough,Basic,2022-08-28,True,19.62,Mobile,3.0,2023-04-15 09:27:23.932295,0,-1,0
user_06567,14,56.839999999999996,12,0,1,0,1,2,1,2,0,1,1,0,1,0,2,3,0,0,0,0,2,pwilliams@example.com,Victoria,Hogan,41.0,Male,USA,Georgia,Belltown,Basic,2024-06-09,False,4.07,Tablet,3.0,2024-01-05 03:33:02.822094,0,-1,0
